-0.2763819095477382,-3.115577889447236,0.0
-0.1805937954351345,-3.110433144766439,0.0
-0.08703586506306275,-3.1045782823314974,0.0
0.004321674962293517,-3.0980248577589014,0.0
0.09350861803475136,-3.09078442666514,0.0
0.18055475754812753,-3.082868544666702,0.0
0.26548988689623876,-3.0742887673800734,0.0
0.34834379947290234,-3.0650566504217474,0.0
0.42914628867193444,-3.05518374940821,0.0
0.5079271478871525,-3.0446816199559508,0.0
0.584716170512373,-3.033561817681458,0.0
0.6595431499414129,-3.0218358982012217,0.0
0.7324378795680888,-3.00951541713173,0.0
0.8034301527862182,-2.996611930089472,0.0
0.872549762989617,-2.9831369926909344,0.0
0.9398265035721028,-2.96910216055261,0.0
1.0052901679274922,-2.954518989290985,0.0
1.0689705494496018,-2.9393990345225487,0.0
1.130897441532249,-2.923753851863789,0.0
1.1911006375692497,-2.907594996931196,0.0
1.2496099309544215,-2.890934025341259,0.0
1.3064551150815813,-2.873782492710466,0.0
1.3616659833445455,-2.8561519546553047,0.0
1.4152723291371312,-2.8380539667922657,0.0
1.467303945853155,-2.8195000847378378,0.0
1.5177906268864343,-2.8005018641085098,0.0
1.5667621656307849,-2.7810708605207677,0.0
1.6142483554800244,-2.7612186295911036,0.0
1.6602789898279697,-2.7409567269360062,0.0
1.7048838620684377,-2.7202967081719627,0.0
1.7480927655952443,-2.699250128915462,0.0
1.7899354938022076,-2.6778285447829946,0.0
1.8304418400831433,-2.6560435113910477,0.0
1.8696415978318692,-2.6339065843561102,0.0
1.9075645604422018,-2.611429319294673,0.0
1.9442405213079579,-2.588623271823222,0.0
1.979699273822954,-2.565499997558248,0.0
2.0139706113810067,-2.542071052116239,0.0
2.0470843273759343,-2.5183479911136835,0.0
2.0790702152015523,-2.4943423701670713,0.0
2.1099580682516783,-2.4700657448928913,0.0
2.1397776799201287,-2.4455296709076317,0.0
2.16855884360072,-2.4207457038277806,0.0
2.19633135268727,-2.3957253992698284,0.0
2.2231250005735945,-2.3704803128502623,0.0
2.248969580653511,-2.345022000185573,0.0
2.2738948863208357,-2.3193620168922475,0.0
2.297930710969387,-2.293511918586776,0.0
2.3211068479929797,-2.267483260885647,0.0
2.3434530907854314,-2.2412875994053483,0.0
2.36499923274056,-2.2149364897623705,0.0
2.385775067252181,-2.1884414875732,0.0
2.405810387714112,-2.161814148454328,0.0
2.4251349875201687,-2.1350660280222424,0.0
2.4437786600641696,-2.1082086818934322,0.0
2.4617711987399304,-2.0812536656843856,0.0
2.4791423969412683,-2.0542125350115916,0.0
2.4959220480619995,-2.02709684549154,0.0
2.5121399454959428,-1.999918152740719,0.0
2.5278258826369115,-1.9726880123756163,0.0
2.5430096528787267,-1.9454179800127225,0.0
2.557721049615202,-1.9181196112685255,0.0
2.571989866240155,-1.8908044617595137,0.0
2.5858458961474042,-1.8634840871021772,0.0
2.599314461209601,-1.8361684686695985,0.0
2.6124029972147484,-1.8088612908612378,0.0
2.625114468429684,-1.7815646638331488,0.0
2.6374518391212467,-1.7542806977413874,0.0
2.6494180735562756,-1.727011502742007,0.0
2.661016136001608,-1.6997591889910624,0.0
2.672248990724082,-1.6725258666446081,0.0
2.683119601990538,-1.6453136458586988,0.0
2.6936309340678126,-1.6181246367893893,0.0
2.703785951222745,-1.5909609495927328,0.0
2.7135876177221734,-1.5638246944247847,0.0
2.7230388978329363,-1.5367179814415992,0.0
2.7321427558218727,-1.5096429207992315,0.0
2.74090215595582,-1.4826016226537346,0.0
2.7493200625016168,-1.4555961971611646,0.0
2.757399439726102,-1.428628754477575,0.0
2.7651432518961148,-1.401701404759021,0.0
2.7725544632784915,-1.3748162581615562,0.0
2.7796360381400733,-1.3479754248412354,0.0
2.7863909407476957,-1.3211810149541132,0.0
2.7928221353681995,-1.2944351386562443,0.0
2.798932586268422,-1.2677399061036825,0.0
2.8047252577152015,-1.241097427452483,0.0
2.810203113975377,-1.2145098128587002,0.0
2.815369119315786,-1.1879791724783881,0.0
2.8202262380032694,-1.161507616467602,0.0
2.8247774343046625,-1.135097254982395,0.0
2.8290256724868055,-1.1087501981788228,0.0
2.8329739168165364,-1.0824685562129395,0.0
2.836625131560694,-1.0562544392407993,0.0
2.8399822809861157,-1.0301099574184576,0.0
2.8430483293596414,-1.0040372209019677,0.0
2.8458262409481088,-0.978038339847385,0.0
2.8483189800183566,-0.9521154244107638,0.0
2.8505295108372226,-0.9262705847481577,0.0
2.852460797671545,-0.9005059310156223,0.0
2.8541158047881643,-0.8748235733692116,0.0
2.8554974964539164,-0.84922562196498,0.0
2.856608836935641,-0.8237141869589822,0.0
2.8574527905001768,-0.7982913785072727,0.0
2.858032321414362,-0.7729593067659061,0.0
2.858350393945034,-0.7477200818909364,0.0
2.8584099723590324,-0.722575814038418,0.0
2.858214020923196,-0.697528613364406,0.0
2.8577655039043615,-0.6725805900249548,0.0
2.8570673855693687,-0.6477338541761182,0.0
2.856122630185056,-0.6229905159739516,0.0
2.8549342020182618,-0.5983526855745089,0.0
2.853505065335824,-0.5738224731338449,0.0
2.8518381844045817,-0.5494019888080138,0.0
2.8499365234913725,-0.5250933427530701,0.0
2.847803046863036,-0.5008986451250683,0.0
2.8454407187864095,-0.4768200060800632,0.0
2.842852503528332,-0.4528595357741084,0.0
2.8400413653556416,-0.4290193443632595,0.0
2.8370102685351775,-0.40530154200357066,0.0
2.833762177333777,-0.38170823885109606,0.0
2.830300056018279,-0.3582415450618904,0.0
2.826626868855523,-0.3349035707920076,0.0
2.822745580112346,-0.31169642619750304,0.0
2.818659154055587,-0.2886222214344307,0.0
2.8143705549520845,-0.26568306665884495,0.0
